"","MO","SC","UA","PD","AD","State","Age","Sex","UK_2026","UK_2026Copula","Japan","JapanCopula","SouthKorea","SouthKoreaCopula","Netherlands","NetherlandsCopula","China","ChinaCopula","Spain","SpainCopula","Germany","GermanyCopula","Pakistan","PakistanCopula","Australia","AustraliaCopula","Belgium","BelgiumCopula","Canada","CanadaCopula","Denmark","DenmarkCopula","France","FranceCopula","Hungary","HungaryCopula","Iran","IranCopula","Italy","ItalyCopula","Malaysia","MalaysiaCopula","Poland","PolandCopula","Portugal","PortugalCopula","Romania","RomaniaCopula","Taiwan","TaiwanCopula","Thailand","ThailandCopula","Trinidad_and_Tobago","Trinidad_and_TobagoCopula","USA","USACopula","Singapore","SingaporeCopula","England_2018","England_2018Copula"
"1328",2,2,1,2,2,22122,"45-54","female",0.552,0.68653606,0.576,0.62285492,0.728,0.68283755,0.601,0.60520831,0.579,0.59448446,0.585,0.61919774,0.701,0.70602119,0.823,NA,0.576,0.74305052,0.504,0.63594007,0.664,0.66603367,0.64,0.63504469,0.431,0.78544286,0.749,0.68934653,0.55,0.29774672,0.76,0.66687825,0.617,0.6163966,0.762,0.82298005,0.39,0.69287572,0.764,0.76329918,0.25,0.44389768,0.452,0.6738255,0.723,0.72560309,0.671,0.58863407,0.374,0.52499177,0.552,0.65451914
"1329",2,2,1,2,3,22123,"45-54","female",0.118,0.43006953,0.527,0.51858068,0.563,0.54620263,0.166,0.34029854,0.438,0.41642677,0.212,0.4194405,0.313,0.47091132,0.678,NA,0.275,0.48533889,0.145,0.3528167,0.447,0.47037542,0.34,0.273558,0.143,0.5973964,0.569,0.45056379,0.443,0.05734891,0.642,0.43454917,0.496,0.43169405,0.581,0.67234411,0.232,0.50415265,0.612,0.64354458,-0.068,0.17156553,0.235,0.49083343,0.595,0.54306349,0.432,0.34138536,-0.044,0.2358507,0.118,0.46565134
"1330",2,2,1,3,1,22131,"45-54","female",0.091,0.46007046,0.525,0.55794203,0.607,0.53340046,0.248,0.42437805,0.499,0.42571121,0.184,0.48961057,0.175,0.43918777,0.68,NA,0.291,0.51545694,0.267,0.43221313,0.474,0.49498741,0.374,0.44959522,0.194,0.56013969,0.569,0.45143582,0.574,0.14662042,0.576,0.44817753,0.509,0.46183102,0.356,0.57407417,0.271,0.51437085,0.519,0.64167863,0.074,0.23666359,0.208,0.55097617,0.568,0.48801577,0.411,0.37900409,0.151,0.21525895,0.091,0.5019494
"1331",2,2,1,3,2,22132,"45-54","female",0.02,0.34297743,0.462,0.47982357,0.564,0.48694514,0.124,0.29604023,0.413,0.33024429,0.122,0.38395905,0.175,0.34932923,0.644,NA,0.194,0.43257825,0.164,0.3168971,0.411,0.41699581,0.306,0.28906937,0.104,0.49295012,0.491,0.35291548,0.476,-0.00704869,0.524,0.3383798,0.428,0.3743056,0.33,0.52732773,0.234,0.43295216,0.465,0.59032817,-0.08,0.09131922,0.176,0.46450352,0.557,0.41529398,0.362,0.25799709,0.001,0.09674457,0.02,0.40375082
"1332",2,2,1,3,3,22133,"45-54","female",-0.145,0.06275636,0.413,0.36636134,0.449,0.37465307,-0.077,0.01675729,0.294,0.14530466,0.04,0.15352958,0.11,0.07990743,0.499,NA,0.086,0.16342771,0.061,0.01431787,0.194,0.22658378,0.006,-0.09841784,-0.01,0.26671565,0.311,0.07840226,0.345,-0.25238187,0.406,0.08256793,0.423,0.16222972,0.149,0.32497452,0.109,0.2210347,0.313,0.43628014,-0.208,-0.19922353,0.098,0.2573523,0.429,0.2055923,0.238,-0.01041141,-0.127,-0.18623505,-0.145,0.19910782
"1333",2,2,2,1,1,22211,"45-54","female",0.71,0.76010994,0.675,0.65612474,0.757,0.70896174,0.779,0.69899962,0.683,0.64297516,0.665,0.70941376,0.813,0.79474969,0.854,NA,0.687,0.78982018,0.66,0.74822931,0.7,0.72441428,0.722,0.78225382,0.477,0.82088843,0.882,0.72531587,0.638,0.44205946,0.825,0.74108815,0.699,0.67989895,0.799,0.85350578,0.435,0.75128382,0.846,0.79794512,0.44,0.52707254,0.497,0.71974061,0.755,0.78326541,0.775,0.6805512,0.415,0.60806943,0.71,0.72410999
"1334",2,2,2,1,2,22212,"45-54","female",0.639,0.65591348,0.612,0.57584248,0.714,0.65884756,0.655,0.58073707,0.597,0.54456221,0.603,0.61169582,0.813,0.71879149,0.818,NA,0.59,0.71476101,0.557,0.64502184,0.637,0.64923603,0.654,0.63867953,0.387,0.76524958,0.804,0.63408805,0.54,0.28833732,0.773,0.64261634,0.618,0.59749039,0.773,0.8179011,0.398,0.67590196,0.792,0.75065477,0.286,0.38421499,0.465,0.63933958,0.744,0.71405414,0.704,0.56990192,0.265,0.47662453,0.639,0.63319691
"1335",2,2,2,1,3,22213,"45-54","female",0.205,0.40020875,0.563,0.46787419,0.549,0.52370905,0.22,0.31557872,0.456,0.36307708,0.23,0.40836452,0.425,0.48419084,0.673,NA,0.29,0.44893331,0.198,0.36219672,0.42,0.45456378,0.355,0.2794146,0.099,0.57322635,0.624,0.38835956,0.433,0.04902719,0.655,0.4078178,0.497,0.40756522,0.592,0.66304787,0.239,0.48499587,0.64,0.6244444,-0.032,0.1070468,0.248,0.4515317,0.616,0.52721196,0.465,0.32170467,-0.154,0.18119226,0.205,0.44363243
"1336",2,2,2,2,1,22221,"45-54","female",0.587,0.69545553,0.595,0.61980535,0.72,0.66693304,0.693,0.62729131,0.591,0.56753179,0.576,0.65068765,0.701,0.70895232,0.819,NA,0.619,0.73243346,0.576,0.66192007,0.655,0.66345253,0.66,0.70474589,0.365,0.77446474,0.802,0.66954534,0.563,0.31943129,0.77,0.67264372,0.645,0.61799685,0.742,0.80421242,0.325,0.68688069,0.774,0.75460517,0.319,0.43694215,0.425,0.6774173,0.691,0.70161773,0.687,0.60342564,0.269,0.50329138,0.587,0.66633064
"1337",2,2,2,2,2,22222,"45-54","female",0.516,0.58962653,0.532,0.54037857,0.677,0.61739068,0.569,0.50795292,0.505,0.4700769,0.514,0.55340968,0.701,0.63112381,0.783,NA,0.523,0.65757344,0.473,0.55770121,0.592,0.58807926,0.592,0.55961086,0.275,0.71814146,0.724,0.57849755,0.465,0.16681211,0.718,0.57356401,0.564,0.53615707,0.716,0.76734025,0.288,0.61146378,0.72,0.70765178,0.165,0.29509805,0.393,0.59753793,0.68,0.63198702,0.594,0.4921863,0.119,0.37859335,0.516,0.57522321
"1338",2,2,2,2,3,22223,"45-54","female",0.082,0.34150921,0.483,0.43988266,0.512,0.49331082,0.134,0.25063305,0.364,0.30159185,0.141,0.36046547,0.313,0.40369574,0.638,NA,0.222,0.40511157,0.114,0.28325183,0.375,0.40230921,0.292,0.20793951,-0.013,0.5360297,0.544,0.34749942,0.358,-0.05929654,0.6,0.35097702,0.443,0.35784687,0.535,0.61941845,0.129,0.43016508,0.568,0.58867209,-0.153,0.0346221,0.176,0.42028992,0.552,0.4559785,0.377,0.25528047,-0.3,0.10640722,0.082,0.39436586
"1339",2,2,2,3,1,22231,"45-54","female",0.055,0.38447142,0.481,0.49302386,0.556,0.48530521,0.216,0.34687259,0.425,0.34115184,0.113,0.44709333,0.175,0.38795768,0.64,NA,0.238,0.45872258,0.236,0.37916325,0.402,0.4425137,0.326,0.40034338,0.038,0.51273763,0.544,0.37338994,0.489,0.06228622,0.534,0.37840839,0.456,0.40674906,0.31,0.53647225,0.169,0.46021692,0.475,0.59914966,-0.011,0.13025968,0.149,0.49463457,0.525,0.4269099,0.378,0.30934876,-0.104,0.1097898,0.055,0.44367129
"1340",2,2,2,3,2,22232,"45-54","female",-0.016,0.27724298,0.418,0.41961603,0.513,0.44510483,0.092,0.22725962,0.339,0.25407473,0.051,0.34891191,0.175,0.30812795,0.604,NA,0.141,0.3855243,0.133,0.27292053,0.339,0.3723262,0.258,0.2493879,-0.052,0.45426227,0.466,0.28554359,0.391,-0.0827239,0.482,0.27784226,0.375,0.32713506,0.284,0.49877046,0.132,0.38648757,0.421,0.55307381,-0.165,-0.00446368,0.117,0.41484881,0.514,0.36327624,0.307,0.19779803,-0.254,0.00429518,-0.016,0.3532532
"1341",2,2,2,3,3,22233,"45-54","female",-0.181,0.01518709,0.369,0.31471936,0.398,0.34398483,-0.109,-0.03719296,0.22,0.08495313,-0.031,0.13283834,0.11,0.05756597,0.459,NA,0.033,0.13209052,0.03,-0.01446721,0.122,0.19496998,-0.042,-0.12068036,-0.166,0.24283523,0.286,0.03097066,0.26,-0.31029057,0.364,0.03549213,0.37,0.12926655,0.103,0.31585264,0.007,0.18866129,0.269,0.41042354,-0.293,-0.27702201,0.039,0.21935269,0.386,0.17193425,0.205,-0.05552002,-0.383,-0.25744053,-0.181,0.16069341
"1342",2,2,3,1,1,22311,"45-54","female",0.383,0.49385519,0.586,0.48632612,0.55,0.50772888,0.52,0.44426056,0.542,0.34384767,0.25,0.48185861,0.49,0.54884737,0.614,NA,0.601,0.45561235,0.373,0.49774962,0.667,0.48379468,0.627,0.53755369,0.27,0.55064084,0.661,0.36650155,0.596,0.13560218,0.712,0.40828282,0.514,0.42224991,0.633,0.64553635,0.215,0.50291878,0.701,0.63807057,0.127,0.1330216,0.299,0.47468421,0.681,0.50503747,0.574,0.37004955,0.059,0.22182857,0.383,0.48703738
"1343",2,2,3,1,2,22312,"45-54","female",0.312,0.37798703,0.523,0.4107745,0.507,0.46377928,0.396,0.31483622,0.456,0.25152758,0.188,0.37683444,0.49,0.46130619,0.578,NA,0.505,0.37258707,0.27,0.37991959,0.604,0.40767429,0.558,0.3741285,0.18,0.48448815,0.583,0.26982551,0.498,-0.01551492,0.66,0.29720214,0.433,0.33575161,0.607,0.60470004,0.178,0.42256941,0.647,0.5895495,-0.027,-0.01031609,0.267,0.3875156,0.67,0.43661276,0.525,0.24883405,-0.091,0.09456682,0.312,0.38873402
"1344",2,2,3,1,3,22313,"45-54","female",0.147,0.12944674,0.474,0.31150753,0.392,0.35906978,0.195,0.0626404,0.337,0.08845791,0.106,0.17169432,0.425,0.22153553,0.433,NA,0.247,0.13039795,0.167,0.10326949,0.387,0.23942775,0.259,0.01704485,0.066,0.28476533,0.403,0.02630749,0.367,-0.23696809,0.542,0.06818092,0.428,0.14353116,0.426,0.43224679,0.053,0.23114606,0.495,0.45227186,-0.155,-0.27109529,0.189,0.19587799,0.542,0.25142257,0.401,0.00743795,-0.219,-0.16959731,0.147,0.20692259
"1345",2,2,3,2,1,22321,"45-54","female",0.26,0.48300503,0.506,0.49228508,0.513,0.51661419,0.434,0.42610084,0.45,0.34463038,0.161,0.48429005,0.378,0.51844374,0.579,NA,0.534,0.48324257,0.289,0.47049052,0.622,0.48164672,0.564,0.5141173,0.158,0.56937492,0.581,0.39736742,0.521,0.10192236,0.657,0.42107017,0.46,0.42843501,0.576,0.64314447,0.105,0.50368859,0.629,0.63826202,0.006,0.14333715,0.227,0.4969976,0.617,0.49211077,0.508,0.36801706,-0.087,0.2049534,0.26,0.48603515
"1346",2,2,3,2,2,22322,"45-54","female",0.189,0.36907125,0.443,0.41649917,0.47,0.47149982,0.31,0.29932028,0.364,0.2524356,0.099,0.38090923,0.378,0.43278225,0.543,NA,0.437,0.40189441,0.186,0.35628507,0.559,0.40645298,0.496,0.35482081,0.068,0.50457793,0.503,0.30179291,0.423,-0.04849474,0.605,0.31199193,0.379,0.34314625,0.55,0.60241017,0.068,0.42446827,0.575,0.58993089,-0.148,0.00095512,0.195,0.41110813,0.606,0.42386277,0.437,0.24875056,-0.237,0.08449265,0.189,0.38952786
"1347",2,2,3,2,3,22323,"45-54","female",0.024,0.09482607,0.394,0.30737514,0.355,0.35113262,0.109,0.02371346,0.245,0.07208973,0.017,0.15813546,0.313,0.17259385,0.398,NA,0.179,0.12734327,0.083,0.05835889,0.342,0.22012585,0.196,-0.02497222,-0.046,0.28106022,0.323,0.03019411,0.292,-0.28433791,0.487,0.05233653,0.374,0.13241365,0.369,0.41447256,-0.057,0.21628965,0.423,0.44477127,-0.276,-0.28643018,0.117,0.20011983,0.478,0.22245666,0.335,-0.01942811,-0.365,-0.20334249,0.024,0.18678432
"1348",2,2,3,3,1,22331,"45-54","female",-0.003,0.12689156,0.392,0.34412475,0.399,0.33028364,0.191,0.12169588,0.306,0.10500035,-0.011,0.20928401,0.175,0.1223038,0.4,NA,0.177,0.14822119,0.205,0.14382333,0.369,0.24982296,0.23,0.14914955,0.005,0.21503887,0.323,0.03022642,0.423,-0.19729555,0.421,0.06386667,0.387,0.16209076,0.144,0.26603423,-0.018,0.20957917,0.33,0.40188423,-0.134,-0.2185529,0.09,0.2569661,0.451,0.16460272,0.314,0.01941938,-0.17,-0.21842404,-0.003,0.22343966
"1349",2,2,3,3,2,22332,"45-54","female",-0.074,0.01297927,0.329,0.27167501,0.356,0.29190441,0.067,-0.00619072,0.22,0.01785199,-0.073,0.10660349,0.175,0.03654597,0.364,NA,0.081,0.07046558,0.102,0.02687129,0.306,0.18023594,0.162,-0.01426437,-0.085,0.1516271,0.245,-0.06178429,0.325,-0.34316375,0.369,-0.0437056,0.306,0.07892968,0.118,0.22760819,-0.055,0.13233472,0.276,0.35564072,-0.288,-0.35604708,0.058,0.17281582,0.44,0.10043026,0.265,-0.09854972,-0.32,-0.32079407,-0.074,0.12739626
"1350",2,2,3,3,3,22333,"45-54","female",-0.239,-0.20302626,0.28,0.18875168,0.241,0.21467395,-0.134,-0.2260496,0.101,-0.11313057,-0.155,-0.07278262,0.11,-0.17526706,0.219,NA,0.008,-0.10351934,-0.001,-0.21800376,0.089,0.05099018,-0.137,-0.34082623,-0.199,-0.01776059,0.065,-0.26551191,0.194,-0.53171984,0.251,-0.22979326,0.301,-0.08380519,-0.063,0.07257956,-0.113,-0.03260634,0.124,0.23036361,-0.416,-0.57367407,-0.02,0.01012071,0.312,-0.05678579,0.171,-0.30114064,-0.448,-0.51540454,-0.239,-0.02493263
"1351",2,3,1,1,1,23111,"45-54","female",0.367,0.79184776,0.671,0.73682841,0.668,0.74890253,0.507,0.74319429,0.632,0.72185582,0.27,0.74423222,0.403,0.80664388,0.734,NA,0.56,0.7895476,0.352,0.76880287,0.619,0.75400671,0.641,0.79598484,0.345,0.82340132,0.603,0.75019456,0.591,0.56304242,0.678,0.75971914,0.573,0.72535902,0.664,0.85499351,0.335,0.78757067,0.724,0.83448897,0.226,0.62469159,0.296,0.7607222,0.69,0.80923319,0.523,0.71970023,0.195,0.67431735,0.367,0.76576042
"1352",2,3,1,1,2,23112,"45-54","female",0.296,0.63246917,0.608,0.60574101,0.625,0.65074375,0.383,0.56651754,0.546,0.5552343,0.208,0.58541078,0.403,0.6763403,0.698,NA,0.463,0.65034092,0.249,0.60926622,0.556,0.62809926,0.573,0.5987065,0.255,0.71333276,0.525,0.58610822,0.493,0.31706898,0.626,0.59313891,0.492,0.57547356,0.638,0.7762713,0.298,0.65627055,0.67,0.74860282,0.072,0.39245118,0.264,0.6197294,0.679,0.68711566,0.496,0.5366576,0.045,0.45644912,0.296,0.61680052
"1353",2,3,1,1,3,23113,"45-54","female",0.131,0.25074924,0.559,0.4165652,0.51,0.44784495,0.182,0.18836659,0.427,0.23645559,0.126,0.25944319,0.338,0.31071471,0.553,NA,0.268,0.24967866,0.146,0.2101387,0.339,0.33687478,0.274,0.1120103,0.141,0.39183786,0.345,0.1684652,0.362,-0.10146742,0.508,0.21236578,0.487,0.2511627,0.457,0.50320749,0.173,0.33706246,0.518,0.52922262,-0.056,-0.06498693,0.186,0.30625652,0.551,0.36763524,0.35,0.13789956,-0.083,-0.00615023,0.131,0.31703767
"1354",2,3,1,2,1,23121,"45-54","female",0.244,0.7389055,0.591,0.68317318,0.631,0.70230988,0.421,0.67596448,0.54,0.64643397,0.181,0.68186369,0.291,0.73801766,0.699,NA,0.493,0.75220506,0.268,0.69467926,0.574,0.70002658,0.579,0.73295299,0.233,0.7920103,0.523,0.71060157,0.516,0.4218603,0.623,0.70627698,0.519,0.65899815,0.607,0.82063742,0.225,0.73039553,0.652,0.78967062,0.105,0.5289219,0.224,0.71516243,0.626,0.74675738,0.479,0.64804961,0.049,0.58504441,0.244,0.70725272
"1355",2,3,1,2,2,23122,"45-54","female",0.173,0.60659984,0.528,0.58382398,0.588,0.63471536,0.297,0.53128271,0.454,0.51765277,0.119,0.55664779,0.291,0.63259771,0.663,NA,0.396,0.64670017,0.165,0.56456347,0.511,0.60071841,0.511,0.5612059,0.143,0.70843904,0.445,0.58497269,0.418,0.2283086,0.571,0.57417611,0.438,0.54614784,0.581,0.76167618,0.188,0.62812918,0.598,0.72544993,-0.049,0.34669286,0.192,0.60754706,0.615,0.65110095,0.43,0.50240643,-0.101,0.41621356,0.173,0.58884995
"1356",2,3,1,2,3,23123,"45-54","female",0.008,0.25678727,0.479,0.4281027,0.473,0.45680207,0.096,0.18223367,0.335,0.24872055,0.037,0.27384297,0.226,0.30448697,0.518,NA,0.2,0.28323621,0.062,0.19785351,0.294,0.34057783,0.211,0.10929005,0.029,0.4251445,0.265,0.22200391,0.287,-0.11049808,0.453,0.23335621,0.433,0.26973056,0.4,0.52759881,0.063,0.35638239,0.446,0.54779721,-0.177,-0.04500318,0.114,0.33874254,0.487,0.37705458,0.306,0.1499049,-0.229,0.00799638,0.008,0.32293513
"1357",2,3,1,3,1,23131,"45-54","female",-0.019,0.2172531,0.477,0.42365133,0.517,0.40111372,0.178,0.21638628,0.396,0.20562541,0.009,0.26392376,0.088,0.1820907,0.52,NA,0.201,0.22544291,0.184,0.21961955,0.321,0.31758505,0.245,0.21349643,0.08,0.29096124,0.265,0.12320296,0.418,-0.11405451,0.387,0.16835006,0.446,0.23153158,0.175,0.31383818,0.103,0.28195294,0.353,0.45796157,-0.035,-0.06849837,0.087,0.33325246,0.46,0.24293673,0.263,0.1095705,-0.034,-0.10300178,-0.019,0.30330052
"1358",2,3,1,3,2,23132,"45-54","female",-0.09,0.10206538,0.414,0.3508879,0.474,0.36233403,0.054,0.08600482,0.31,0.11642314,-0.053,0.16036739,0.088,0.0961585,0.484,NA,0.104,0.14439883,0.081,0.10108423,0.258,0.24498893,0.177,0.04961981,-0.01,0.22810977,0.187,0.03125303,0.32,-0.25767112,0.335,0.05911838,0.365,0.14717622,0.149,0.27796165,0.066,0.20672743,0.299,0.41489063,-0.189,-0.20732658,0.055,0.24929399,0.449,0.17908461,0.236,-0.00942536,-0.184,-0.20903905,-0.09,0.20593009
"1359",2,3,1,3,3,23133,"45-54","female",-0.255,-0.13571783,0.365,0.25561391,0.359,0.27087198,-0.147,-0.14768587,0.191,-0.03035975,-0.135,-0.03881449,0.023,-0.14367964,0.339,NA,0.086,-0.05086526,-0.022,-0.16099186,0.041,0.09837955,-0.123,-0.30046918,-0.124,0.03117171,0.007,-0.20582489,0.189,-0.47987685,0.217,-0.14655927,0.36,-0.03531186,-0.032,0.08561703,0.008,0.01250584,0.147,0.26009026,-0.317,-0.44878599,-0.023,0.06562652,0.321,-0.0056357,0.12,-0.23485416,-0.312,-0.42608805,-0.255,0.03876183
"1360",2,3,2,1,1,23211,"45-54","female",0.331,0.61397293,0.627,0.56761181,0.617,0.60845202,0.475,0.55963053,0.558,0.48196727,0.199,0.58068798,0.403,0.65667048,0.694,NA,0.507,0.60322464,0.321,0.61279282,0.547,0.59203685,0.594,0.64630264,0.189,0.67050949,0.578,0.5231217,0.506,0.27824287,0.636,0.55519182,0.52,0.53514463,0.618,0.73926548,0.233,0.61779701,0.68,0.7139818,0.141,0.3180494,0.237,0.58414809,0.647,0.63435186,0.512,0.5065129,-0.06,0.39299331,0.331,0.59389131
"1361",2,3,2,1,2,23212,"45-54","female",0.26,0.48490051,0.564,0.47749869,0.574,0.54901157,0.351,0.41711064,0.472,0.36553242,0.137,0.46226691,0.403,0.55717928,0.658,NA,0.41,0.50055606,0.218,0.48422119,0.484,0.50009085,0.525,0.4747412,0.099,0.59074207,0.5,0.403571,0.408,0.10337924,0.584,0.42671209,0.439,0.43171728,0.592,0.68691471,0.196,0.52275085,0.626,0.65523573,-0.013,0.14757774,0.205,0.48272145,0.636,0.54677611,0.463,0.36794008,-0.21,0.23623443,0.26,0.48213189
"1362",2,3,2,1,3,23213,"45-54","female",0.095,0.17851279,0.515,0.34316798,0.459,0.40254768,0.15,0.10747448,0.353,0.13881182,0.055,0.2075929,0.338,0.26572847,0.513,NA,0.215,0.17888065,0.115,0.15380077,0.267,0.27908403,0.226,0.06344659,-0.015,0.33703646,0.32,0.08352284,0.277,-0.18590816,0.466,0.12547173,0.434,0.18547655,0.411,0.47708429,0.071,0.28198804,0.474,0.48931404,-0.141,-0.19481319,0.127,0.24142618,0.508,0.30687849,0.339,0.05782222,-0.339,-0.1146778,0.095,0.24982587
"1363",2,3,2,2,1,23221,"45-54","female",0.208,0.60932454,0.547,0.56975519,0.58,0.6111274,0.389,0.54633872,0.466,0.47706243,0.11,0.58015808,0.291,0.62996763,0.659,NA,0.44,0.62788999,0.237,0.58566527,0.502,0.5881706,0.531,0.62651629,0.077,0.68880321,0.498,0.55442177,0.431,0.23286347,0.581,0.56844107,0.466,0.53734041,0.561,0.73778171,0.123,0.61285746,0.608,0.70892417,0.02,0.32003766,0.165,0.60147506,0.583,0.6181008,0.446,0.50542152,-0.206,0.37956669,0.208,0.59153272
"1364",2,3,2,2,2,23222,"45-54","female",0.137,0.48760661,0.484,0.48406882,0.537,0.55538898,0.265,0.41188183,0.38,0.36794056,0.048,0.47006611,0.291,0.5374488,0.623,NA,0.343,0.53521562,0.134,0.46594348,0.439,0.50223383,0.463,0.46417015,-0.013,0.61689785,0.42,0.44479366,0.333,0.06776951,0.529,0.45032342,0.385,0.44228846,0.535,0.68986137,0.086,0.52506508,0.554,0.6548011,-0.134,0.16063765,0.133,0.50829029,0.572,0.53652001,0.375,0.37667998,-0.357,0.23794724,0.137,0.48729299
"1365",2,3,2,2,3,23223,"45-54","female",-0.028,0.17774642,0.435,0.35329615,0.422,0.40751754,0.064,0.09944931,0.261,0.14695986,-0.034,0.22094101,0.226,0.24788489,0.478,NA,0.147,0.21319345,0.031,0.13615453,0.222,0.28039844,0.163,0.05245811,-0.127,0.36584507,0.24,0.12949805,0.202,-0.21030952,0.411,0.14967468,0.38,0.20270815,0.354,0.48470155,-0.039,0.29017679,0.402,0.49702882,-0.262,-0.17532845,0.055,0.27207626,0.444,0.30310665,0.273,0.06824212,-0.485,-0.10708644,-0.028,0.25519704
"1366",2,3,2,3,1,23231,"45-54","female",-0.055,0.15718537,0.433,0.36456734,0.466,0.36346214,0.146,0.146064,0.322,0.13114456,-0.062,0.2298424,0.088,0.15072971,0.48,NA,0.148,0.17526428,0.153,0.17480874,0.249,0.27210814,0.197,0.17760278,-0.076,0.25130541,0.24,0.06086886,0.333,-0.16936576,0.345,0.09572085,0.393,0.18382298,0.129,0.30376371,0,0.24458044,0.309,0.43273391,-0.12,-0.17065813,0.028,0.28374804,0.417,0.20085635,0.252,0.04572858,-0.289,-0.18983915,-0.055,0.24916019
"1367",2,3,2,3,2,23232,"45-54","female",-0.126,0.04136677,0.37,0.2904137,0.423,0.32331023,0.022,0.01672486,0.236,0.04140987,-0.124,0.12512671,0.088,0.06293994,0.444,NA,0.051,0.09442375,0.05,0.05688339,0.186,0.20092602,0.129,0.01332246,-0.166,0.18551374,0.162,-0.03428498,0.235,-0.31780865,0.293,-0.01439706,0.312,0.09845638,0.103,0.26284874,-0.036,0.16543652,0.255,0.38472205,-0.274,-0.31142075,-0.004,0.19770119,0.406,0.13407703,0.203,-0.0746047,-0.439,-0.29655607,-0.126,0.15156151
"1368",2,3,2,3,3,23233,"45-54","female",-0.291,-0.19674263,0.321,0.19624865,0.308,0.23552945,-0.179,-0.22307678,0.117,-0.10779812,-0.206,-0.07500275,0.023,-0.1714574,0.299,NA,0.033,-0.11180863,-0.053,-0.20793804,-0.031,0.05672554,-0.17,-0.33534992,-0.28,-0.00797676,-0.018,-0.26707681,0.104,-0.52791362,0.175,-0.2280913,0.307,-0.08480154,-0.078,0.08727679,-0.094,-0.01890098,0.103,0.24485153,-0.402,-0.55591099,-0.082,0.01593848,0.278,-0.04272843,0.109,-0.30304105,-0.568,-0.51960723,-0.291,-0.01923631
"1369",2,3,3,1,1,23311,"45-54","female",0.273,0.3234578,0.538,0.39437557,0.46,0.39861711,0.45,0.29700417,0.439,0.18717959,0.075,0.32962194,0.403,0.36308147,0.454,NA,0.367,0.24524491,0.29,0.34414385,0.514,0.34775157,0.498,0.36988349,0.156,0.35284436,0.357,0.12479049,0.44,-0.07694944,0.523,0.19365874,0.451,0.2529401,0.452,0.47098367,0.046,0.31907352,0.535,0.50550142,0.018,-0.0900633,0.178,0.29958709,0.573,0.3315501,0.426,0.16406125,-0.126,-0.00717512,0.273,0.34322832
"1370",2,3,3,1,2,23312,"45-54","female",0.202,0.21711594,0.475,0.32640228,0.417,0.36670304,0.326,0.17258572,0.353,0.10536547,0.013,0.23276676,0.403,0.28787918,0.418,NA,0.27,0.17205602,0.187,0.23221411,0.451,0.28153559,0.43,0.21368466,0.066,0.30006383,0.279,0.04435377,0.342,-0.20761523,0.471,0.09293699,0.37,0.17613243,0.426,0.44768613,0.009,0.2545834,0.481,0.47144928,-0.136,-0.21848175,0.146,0.22381119,0.562,0.27825154,0.399,0.05415221,-0.276,-0.11840817,0.202,0.25215123
"1371",2,3,3,1,3,23313,"45-54","female",0.037,-0.006507,0.426,0.24072682,0.302,0.27820281,0.125,-0.04558828,0.234,-0.02589934,-0.069,0.05079174,0.338,0.05826722,0.273,NA,0.117,-0.00684744,0.084,-0.01710586,0.234,0.14779898,0.13,-0.12322608,-0.048,0.11666606,0.099,-0.17383484,0.211,-0.42266232,0.353,-0.09287779,0.365,0.00793298,0.245,0.26245523,-0.048,0.06626873,0.329,0.32058151,-0.264,-0.4396009,0.068,0.04961315,0.434,0.1036693,0.283,-0.154382,-0.404,-0.33534615,0.037,0.09865505
"1372",2,3,3,2,1,23321,"45-54","female",0.15,0.26849162,0.458,0.38161555,0.423,0.38524769,0.364,0.23392951,0.347,0.15160821,-0.014,0.29796216,0.291,0.30487066,0.419,NA,0.299,0.21260136,0.206,0.28076954,0.469,0.31344089,0.435,0.31192058,0.044,0.33281777,0.277,0.10691978,0.365,-0.11475535,0.468,0.14684354,0.397,0.22235503,0.395,0.45496309,-0.064,0.30405794,0.463,0.50583836,-0.103,-0.1312387,0.106,0.28924877,0.509,0.29461081,0.382,0.11478008,-0.272,-0.08207701,0.15,0.3034054
"1373",2,3,3,2,2,23322,"45-54","female",0.079,0.15452185,0.395,0.30946101,0.38,0.34702297,0.24,0.10512392,0.261,0.06425114,-0.076,0.1954248,0.291,0.21985112,0.383,NA,0.202,0.13332521,0.103,0.16327773,0.406,0.24334382,0.367,0.14840265,-0.046,0.27030452,0.199,0.01556339,0.267,-0.25916864,0.416,0.03882573,0.316,0.13924395,0.369,0.41890462,-0.101,0.22820052,0.409,0.46158998,-0.257,-0.26861165,0.074,0.2054726,0.498,0.23144191,0.333,-0.00332931,-0.422,-0.19561649,0.079,0.20709583
"1374",2,3,3,2,3,23323,"45-54","female",-0.086,-0.05986206,0.346,0.22840046,0.265,0.26831235,0.039,-0.11186154,0.142,-0.06347545,-0.158,0.01968946,0.226,0.00879821,0.238,NA,0.05,-0.05232331,0,-0.0788598,0.189,0.11483295,0.068,-0.1763171,-0.16,0.10264585,0.019,-0.18698211,0.136,-0.44872502,0.298,-0.1439694,0.311,-0.021298,0.188,0.26356391,-0.158,0.0626013,0.257,0.33561009,-0.385,-0.48173829,-0.004,0.04322439,0.37,0.07553064,0.239,-0.20394448,-0.55,-0.40069558,-0.086,0.05743253
