"","MO","SC","UA","PD","AD","State","Age","Sex","UK_2026","UK_2026Copula","Japan","JapanCopula","SouthKorea","SouthKoreaCopula","Netherlands","NetherlandsCopula","China","ChinaCopula","Spain","SpainCopula","Germany","GermanyCopula","Pakistan","PakistanCopula","Australia","AustraliaCopula","Belgium","BelgiumCopula","Canada","CanadaCopula","Denmark","DenmarkCopula","France","FranceCopula","Hungary","HungaryCopula","Iran","IranCopula","Italy","ItalyCopula","Malaysia","MalaysiaCopula","Poland","PolandCopula","Portugal","PortugalCopula","Romania","RomaniaCopula","Taiwan","TaiwanCopula","Thailand","ThailandCopula","Trinidad_and_Tobago","Trinidad_and_TobagoCopula","USA","USACopula","Singapore","SingaporeCopula","England_2018","England_2018Copula"
"49",1,1,2,5,4,11254,"18-34","male",0.159,0.40668101,0.515,0.62292329,0.496,0.71425018,0.143,0.41379982,0.438,0.61916553,0.304,0.51596247,0.108,0.61637688,NA,0.7918661,0.324,0.48714367,0.109,0.4064395,0.379,0.57896623,0,0.5149338,0.323,0.476339,0.293,0.67237153,0.103,0.60208309,0.224,0.72446163,0.384,0.66329616,0.294,0.68329954,0.338,0.45474113,0.476,0.69186736,0.134,0.25521122,0.453,0.48745017,0.348,0.70542823,0.179,0.5909277,0.004,0.25651068,0.33,0.40668101
"50",1,1,2,5,5,11255,"18-34","male",0.081,0.21739132,0.491,0.59125507,0.461,0.63485013,0.078,0.22536759,0.395,0.54668844,0.227,0.35521507,-0.004,0.45334551,NA,0.71484766,0.324,0.35427504,0.016,0.25874961,0.341,0.47024077,-0.188,0.36662608,0.265,0.34582699,0.214,0.57626015,0.033,0.54507187,0.22,0.65724807,0.314,0.60861556,0.17,0.57834438,0.266,0.36792874,0.368,0.6067361,0.053,0.11447697,0.39,0.38894608,0.245,0.63854879,0.137,0.47099452,-0.035,0.07746195,0.326,0.21739132
"51",1,1,3,1,1,11311,"18-34","male",0.914,0.9251788,0.847,0.9025736,0.853,0.94582675,0.866,0.93287817,0.893,0.93122923,0.951,0.93672012,0.951,0.97525083,NA,0.97302552,0.945,0.91536896,0.916,0.89969197,0.91,0.91498529,0.96,0.91888635,0.96,0.90918322,0.915,0.96333969,0.881,0.91226405,0.936,0.95315367,0.936,0.93155797,0.96,0.95029153,0.937,0.85673388,0.942,0.9556281,0.877,0.85348254,0.929,0.87372783,0.935,0.93474552,0.932,0.93104109,0.873,0.8700383,0.937,0.9251788
"52",1,1,3,1,2,11312,"18-34","male",0.873,0.83160278,0.768,0.78540274,0.82,0.88399669,0.796,0.81742081,0.844,0.841809,0.87,0.86632171,0.921,0.96299182,NA,0.94020229,0.913,0.79717753,0.855,0.76007848,0.872,0.81283417,0.888,0.81564079,0.94,0.81451661,0.875,0.89948999,0.797,0.79714901,0.892,0.89221117,0.864,0.8387616,0.942,0.90011727,0.901,0.7203484,0.904,0.89738808,0.813,0.65570004,0.871,0.74663383,0.915,0.8745331,0.875,0.84968716,0.787,0.72297391,0.859,0.83160278
"53",1,1,3,1,3,11313,"18-34","male",0.788,0.75380867,0.736,0.72270055,0.807,0.8371865,0.721,0.72997155,0.775,0.77634196,0.823,0.79678323,0.869,0.92793837,NA,0.90799781,0.879,0.71643114,0.802,0.66910131,0.835,0.74550986,0.769,0.74467179,0.913,0.7253284,0.822,0.85085694,0.662,0.72301158,0.827,0.84953518,0.841,0.77813682,0.931,0.85925144,0.852,0.63360354,0.883,0.85274317,0.694,0.53040725,0.833,0.67032635,0.861,0.83473501,0.799,0.79442233,0.693,0.58945897,0.833,0.75380867
"54",1,1,3,1,4,11314,"18-34","male",0.601,0.52942804,0.674,0.68517584,0.673,0.7451882,0.51,0.50713285,0.678,0.68918342,0.68,0.59880307,0.707,0.73198786,NA,0.82804477,0.707,0.55635597,0.57,0.48233618,0.669,0.62640892,0.53,0.58672497,0.76,0.55561062,0.654,0.75321231,0.542,0.6516955,0.618,0.78187563,0.706,0.70559522,0.852,0.76048653,0.725,0.51002546,0.832,0.76762247,0.536,0.35161685,0.696,0.5491484,0.774,0.76222764,0.603,0.65303831,0.441,0.34400748,0.652,0.52942804
"55",1,1,3,1,5,11315,"18-34","male",0.523,0.34376577,0.65,0.6596004,0.638,0.67196626,0.445,0.32253669,0.635,0.62354903,0.603,0.43793444,0.595,0.56709696,NA,0.76350089,0.554,0.42632719,0.477,0.32920425,0.632,0.53145061,0.342,0.45703022,0.702,0.4260658,0.575,0.67358955,0.472,0.60044928,0.614,0.72870275,0.636,0.65093803,0.728,0.68034833,0.653,0.42063778,0.724,0.6995881,0.455,0.21130533,0.633,0.45335019,0.671,0.70466063,0.561,0.53661782,0.376,0.15700938,0.648,0.34376577
"56",1,1,3,2,1,11321,"18-34","male",0.858,0.77330734,0.806,0.74407982,0.811,0.86231343,0.8,0.81260579,0.835,0.80314197,0.873,0.81633539,0.894,0.88780033,NA,0.92377463,0.901,0.78082268,0.849,0.73866193,0.866,0.78883521,0.912,0.78947218,0.938,0.74256011,0.872,0.88180052,0.761,0.76987141,0.889,0.86947402,0.855,0.82368432,0.93,0.85992126,0.896,0.62521124,0.889,0.86615792,0.79,0.61848435,0.872,0.68189376,0.891,0.82097076,0.867,0.82038065,0.829,0.63942955,0.874,0.77330734
"57",1,1,3,2,2,11322,"18-34","male",0.817,0.72290868,0.728,0.69477644,0.778,0.83058945,0.73,0.73605083,0.786,0.74631277,0.792,0.77276652,0.864,0.8828494,NA,0.9002328,0.869,0.71566191,0.788,0.66770064,0.828,0.74137455,0.84,0.7398219,0.918,0.67953988,0.832,0.83466417,0.677,0.70373939,0.845,0.83430037,0.783,0.76985838,0.912,0.83770998,0.86,0.58202814,0.851,0.83019801,0.726,0.51314785,0.814,0.64379237,0.871,0.80393552,0.81,0.78418967,0.749,0.53803705,0.796,0.72290868
"58",1,1,3,2,3,11323,"18-34","male",0.732,0.67019448,0.695,0.66503392,0.765,0.8022461,0.655,0.66993501,0.717,0.70469477,0.745,0.72503213,0.812,0.85674848,NA,0.87739229,0.835,0.66278603,0.735,0.60942759,0.79,0.70256482,0.721,0.69571389,0.891,0.62285888,0.779,0.79804692,0.542,0.65952406,0.78,0.80748991,0.76,0.7322693,0.901,0.81404861,0.811,0.54696193,0.83,0.80076633,0.607,0.43671168,0.777,0.61031069,0.817,0.78671853,0.734,0.74933928,0.662,0.45078024,0.77,0.67019448
"59",1,1,3,2,4,11324,"18-34","male",0.545,0.45830731,0.633,0.63637135,0.631,0.71867454,0.444,0.45676917,0.62,0.62993907,0.602,0.54132389,0.65,0.67033879,NA,0.80411828,0.663,0.51283399,0.503,0.43290604,0.625,0.59317774,0.482,0.54701234,0.738,0.47486361,0.611,0.70732714,0.422,0.60035745,0.571,0.74690098,0.625,0.66902436,0.822,0.723546,0.684,0.459511,0.779,0.72359268,0.45,0.27493052,0.64,0.50160327,0.73,0.72224053,0.538,0.62060121,0.416,0.23575393,0.589,0.45830731
"60",1,1,3,2,5,11325,"18-34","male",0.467,0.27564527,0.609,0.61391852,0.596,0.64737203,0.379,0.27387245,0.577,0.56806136,0.525,0.38354959,0.538,0.50787117,NA,0.74137896,0.51,0.38479202,0.41,0.28181428,0.587,0.5000245,0.294,0.41918107,0.68,0.350429,0.532,0.63025083,0.352,0.5525005,0.567,0.69586198,0.555,0.61680362,0.698,0.64567339,0.612,0.38708236,0.671,0.65809386,0.369,0.13900051,0.577,0.40870321,0.627,0.66697646,0.496,0.51029808,0.358,0.05542573,0.585,0.27564527
"61",1,1,3,3,1,11331,"18-34","male",0.848,0.6918336,0.779,0.68716971,0.8,0.82050857,0.774,0.74587594,0.755,0.74098311,0.85,0.74159236,0.842,0.82435424,NA,0.89118125,0.864,0.71642766,0.791,0.6694316,0.821,0.73559616,0.866,0.73126124,0.913,0.64971799,0.842,0.83570196,0.642,0.71127147,0.848,0.82681854,0.829,0.77288595,0.91,0.80627228,0.836,0.53927534,0.865,0.8166219,0.719,0.51952582,0.862,0.60853666,0.807,0.77547335,0.824,0.76987342,0.728,0.51426472,0.853,0.6918336
"62",1,1,3,3,2,11332,"18-34","male",0.807,0.65325209,0.7,0.65411517,0.767,0.7972456,0.704,0.68088256,0.706,0.6958919,0.769,0.70759854,0.812,0.82210138,NA,0.87183368,0.832,0.66531944,0.73,0.61506747,0.783,0.7018396,0.794,0.69465355,0.893,0.60118866,0.802,0.79514449,0.558,0.66018087,0.804,0.79941472,0.757,0.73060328,0.892,0.79148383,0.8,0.5185375,0.827,0.78802368,0.655,0.43888,0.804,0.58995537,0.787,0.76850794,0.767,0.74133193,0.655,0.43417504,0.775,0.65325209
"63",1,1,3,3,3,11333,"18-34","male",0.722,0.60048087,0.667,0.63082914,0.754,0.77049229,0.629,0.6148299,0.637,0.65894174,0.722,0.66019489,0.76,0.7919068,NA,0.84889848,0.798,0.61523543,0.678,0.55976512,0.746,0.66669887,0.675,0.65212914,0.866,0.55054934,0.749,0.7590959,0.423,0.62280196,0.739,0.77452998,0.734,0.69715415,0.881,0.76765193,0.751,0.49273469,0.806,0.75977623,0.536,0.37039938,0.766,0.56188152,0.733,0.75417073,0.691,0.70634355,0.575,0.35671757,0.749,0.60048087
"64",1,1,3,3,4,11334,"18-34","male",0.535,0.40446669,0.606,0.60392877,0.62,0.69189734,0.418,0.41607049,0.54,0.58879945,0.579,0.49228726,0.598,0.62149515,NA,0.77844931,0.626,0.47582944,0.445,0.39734708,0.581,0.56244807,0.436,0.5094289,0.713,0.41598731,0.581,0.67148767,0.303,0.56677767,0.53,0.71637065,0.599,0.63996608,0.802,0.68023043,0.624,0.41565724,0.755,0.6855457,0.379,0.22119986,0.63,0.46230215,0.646,0.69314818,0.495,0.58899941,0.335,0.16266158,0.568,0.40446669
"65",1,1,3,3,5,11335,"18-34","male",0.457,0.22820389,0.582,0.58130614,0.585,0.62139744,0.353,0.23857542,0.497,0.52731604,0.502,0.34183745,0.486,0.46699355,NA,0.7147302,0.473,0.35153795,0.352,0.25285773,0.543,0.46869053,0.248,0.38035062,0.655,0.29671562,0.502,0.59318126,0.233,0.51839234,0.526,0.66453027,0.529,0.59078035,0.678,0.60071655,0.552,0.34632886,0.647,0.61899841,0.298,0.09015666,0.567,0.37287984,0.543,0.63750254,0.453,0.48391718,0.283,-0.00843394,0.564,0.22820389
"66",1,1,3,4,1,11341,"18-34","male",0.543,0.54446918,0.723,0.64838133,0.609,0.76707979,0.506,0.61374728,0.641,0.684789,0.706,0.60837227,0.547,0.68119673,NA,0.83534813,0.669,0.60791773,0.536,0.57141972,0.636,0.66298527,0.579,0.6364903,0.696,0.54735773,0.627,0.75973129,0.513,0.67975606,0.583,0.75873426,0.677,0.71332107,0.699,0.68667375,0.683,0.48220033,0.786,0.73129584,0.536,0.41633666,0.722,0.52630469,0.624,0.72688897,0.565,0.67535636,0.394,0.3940038,0.661,0.54446918
"67",1,1,3,4,2,11342,"18-34","male",0.502,0.50880221,0.645,0.61707398,0.576,0.74548479,0.436,0.55297353,0.592,0.64240117,0.625,0.57745265,0.517,0.68015834,NA,0.81777106,0.637,0.5600629,0.475,0.52045414,0.598,0.63083202,0.507,0.60184601,0.676,0.50185998,0.587,0.72214426,0.429,0.63121181,0.539,0.73324769,0.605,0.67390168,0.681,0.67343191,0.647,0.46412959,0.748,0.70476963,0.473,0.34057198,0.664,0.50885913,0.604,0.72019887,0.508,0.65053707,0.328,0.31847361,0.583,0.50880221
"68",1,1,3,4,3,11343,"18-34","male",0.417,0.44340098,0.612,0.59072697,0.563,0.71413654,0.361,0.47586391,0.523,0.60089642,0.578,0.52078312,0.465,0.63857799,NA,0.78797439,0.603,0.50166002,0.422,0.45936879,0.561,0.5871158,0.388,0.54717865,0.65,0.44518241,0.534,0.67670487,0.294,0.59161201,0.474,0.70056507,0.582,0.63784648,0.67,0.63499381,0.598,0.43363147,0.727,0.6664928,0.354,0.26600918,0.626,0.47462241,0.55,0.69962687,0.432,0.60797843,0.254,0.2368612,0.557,0.44340098
"69",1,1,3,4,4,11344,"18-34","male",0.23,0.27874461,0.55,0.56186335,0.507,0.64135952,0.15,0.30467285,0.426,0.53215767,0.435,0.38797144,0.303,0.5068149,NA,0.71518772,0.431,0.3840555,0.19,0.32953564,0.404,0.48105454,0.149,0.40179349,0.496,0.33254196,0.366,0.58491969,0.174,0.53246691,0.265,0.63863225,0.447,0.59394505,0.591,0.54077695,0.471,0.35878681,0.676,0.58764773,0.196,0.13974802,0.489,0.39166873,0.463,0.63703715,0.236,0.50414805,0.021,0.08224435,0.376,0.27874461
"70",1,1,3,4,5,11345,"18-34","male",0.152,0.12977579,0.526,0.53590434,0.472,0.57380571,0.085,0.15075874,0.383,0.46941262,0.358,0.26979074,0.191,0.38839082,NA,0.64525763,0.278,0.27926038,0.097,0.21555695,0.366,0.381224,-0.039,0.26388536,0.438,0.23259702,0.287,0.49795929,0.104,0.47863994,0.261,0.57995114,0.377,0.5574815,0.467,0.44935567,0.399,0.28707788,0.568,0.5125943,0.115,0.02882807,0.427,0.31652642,0.36,0.57678287,0.194,0.40891,-0.025,-0.0515833,0.372,0.12977579
"71",1,1,3,5,1,11351,"18-34","male",0.435,0.56178934,0.654,0.66480169,0.568,0.78134748,0.451,0.62888667,0.591,0.70457753,0.57,0.62933128,0.339,0.69240859,NA,0.84371726,0.507,0.62464972,0.433,0.59031839,0.591,0.67893863,0.423,0.65043117,0.516,0.58120057,0.504,0.76736319,0.396,0.70110071,0.528,0.76854678,0.598,0.7305278,0.385,0.6970614,0.531,0.50640941,0.567,0.74163501,0.423,0.44686541,0.672,0.54863508,0.455,0.73810568,0.491,0.6861848,0.301,0.44303216,0.602,0.56178934
"72",1,1,3,5,2,11352,"18-34","male",0.394,0.52160873,0.575,0.62660977,0.535,0.75620839,0.381,0.56329326,0.542,0.65595846,0.489,0.59421332,0.309,0.69094037,NA,0.82474801,0.475,0.57117731,0.372,0.5325447,0.554,0.64100252,0.351,0.61096931,0.496,0.52684867,0.464,0.72751643,0.312,0.64465443,0.484,0.74002548,0.526,0.68557798,0.367,0.68186593,0.495,0.4803667,0.529,0.71230041,0.36,0.35989681,0.614,0.52363697,0.435,0.72755146,0.434,0.65910205,0.241,0.35396713,0.524,0.52160873
"73",1,1,3,5,3,11353,"18-34","male",0.309,0.41029235,0.542,0.58468816,0.522,0.7054849,0.306,0.4457167,0.473,0.59297593,0.442,0.49517363,0.257,0.60694707,NA,0.77410155,0.441,0.47787063,0.32,0.44145475,0.516,0.57119096,0.232,0.52333026,0.469,0.43394733,0.411,0.65504391,0.177,0.59078358,0.419,0.68307224,0.503,0.62925549,0.356,0.6024143,0.446,0.42615492,0.508,0.64420335,0.24,0.24989615,0.577,0.46094128,0.381,0.68862322,0.358,0.58713141,0.173,0.23002227,0.498,0.41029235
"74",1,1,3,5,4,11354,"18-34","male",0.122,0.21820128,0.481,0.5434552,0.466,0.61819189,0.095,0.25037915,0.376,0.50774558,0.299,0.33975458,0.095,0.45280308,NA,0.68185267,0.269,0.34069546,0.088,0.29890377,0.359,0.44263732,-0.007,0.34814486,0.316,0.30108907,0.243,0.53803466,0.057,0.51999965,0.21,0.59941371,0.368,0.57476343,0.277,0.47055799,0.319,0.33159063,0.457,0.53838301,0.083,0.10420725,0.44,0.36106841,0.294,0.60991643,0.162,0.46249452,-0.053,0.05782734,0.317,0.21820128
"75",1,1,3,5,5,11355,"18-34","male",0.044,0.05996336,0.457,0.50403043,0.431,0.53845481,0.03,0.08873672,0.333,0.42968257,0.222,0.21804292,-0.017,0.33392823,NA,0.5900473,0.269,0.23033775,-0.005,0.19040133,0.322,0.32063199,-0.195,0.17995372,0.258,0.19461694,0.164,0.42234879,-0.013,0.45342925,0.206,0.51700233,0.298,0.53519058,0.153,0.33876399,0.247,0.23802548,0.349,0.43416318,0.002,-0.01310535,0.377,0.2784003,0.191,0.53286853,0.12,0.35436343,-0.092,-0.07035447,0.313,0.05996336
"76",1,1,4,1,1,11411,"18-34","male",0.816,0.95160085,0.783,0.9405468,0.726,0.96681786,0.761,0.9556271,0.806,0.9592214,0.865,0.9600955,0.871,0.98207052,NA,0.98275402,0.838,0.94817154,0.82,0.93545512,0.78,0.94990731,0.861,0.95036798,0.843,0.94962614,0.783,0.97505704,0.825,0.94873835,0.775,0.97127585,0.845,0.95786233,0.903,0.96970588,0.865,0.91428007,0.889,0.97254409,0.72,0.9091488,0.847,0.92332803,0.854,0.96127138,0.795,0.95552346,0.754,0.9277732,0.838,0.95160085
"77",1,1,4,1,2,11412,"18-34","male",0.775,0.85951165,0.705,0.82019722,0.693,0.90831252,0.691,0.84037324,0.757,0.87784237,0.784,0.89819199,0.841,0.97372185,NA,0.95483577,0.806,0.83063282,0.759,0.79121229,0.743,0.84905578,0.789,0.84618767,0.823,0.87548985,0.743,0.91362083,0.741,0.83966205,0.731,0.91299747,0.773,0.86816543,0.885,0.9224276,0.829,0.77936631,0.851,0.91797133,0.656,0.71171099,0.788,0.79240027,0.834,0.90131285,0.738,0.86984529,0.668,0.80976588,0.76,0.85951165
"78",1,1,4,1,3,11413,"18-34","male",0.69,0.75480386,0.672,0.73584825,0.68,0.84436981,0.616,0.73056253,0.688,0.79646048,0.737,0.80304679,0.789,0.92044912,NA,0.90867658,0.772,0.73127225,0.707,0.67016987,0.705,0.76617157,0.67,0.75600677,0.796,0.76860062,0.69,0.84872242,0.606,0.75047428,0.666,0.85768734,0.75,0.78946612,0.874,0.86569085,0.78,0.65637997,0.83,0.85972797,0.537,0.54874914,0.751,0.68508732,0.78,0.84652505,0.662,0.79192133,0.574,0.65058787,0.734,0.75480386
"79",1,1,4,1,4,11414,"18-34","male",0.503,0.50163568,0.61,0.67520725,0.624,0.72450778,0.405,0.48747305,0.591,0.67722211,0.594,0.56681167,0.627,0.7038091,NA,0.79772824,0.6,0.55023615,0.474,0.46110437,0.548,0.62830352,0.431,0.57521114,0.643,0.55561514,0.522,0.72103103,0.486,0.65254928,0.457,0.76824788,0.615,0.69301965,0.795,0.73892331,0.653,0.46689801,0.779,0.749076,0.38,0.3281345,0.614,0.53545112,0.693,0.75416317,0.466,0.62951129,0.322,0.34555079,0.553,0.50163568
"80",1,1,4,1,5,11415,"18-34","male",0.425,0.31183906,0.587,0.62804714,0.589,0.62870744,0.34,0.30430504,0.548,0.58329292,0.517,0.39278118,0.515,0.54646304,NA,0.70256582,0.447,0.40669297,0.381,0.30878161,0.51,0.51765019,0.243,0.4261369,0.585,0.40027163,0.443,0.61215826,0.416,0.57525552,0.453,0.69436198,0.545,0.6245943,0.671,0.63228008,0.581,0.33687457,0.671,0.65686634,0.299,0.16419805,0.551,0.42500154,0.59,0.67876906,0.424,0.50758218,0.257,0.12686526,0.549,0.31183906
"81",1,1,4,2,1,11421,"18-34","male",0.76,0.82229478,0.743,0.8012709,0.684,0.900586,0.695,0.85324432,0.748,0.85944359,0.787,0.86798661,0.814,0.9090932,NA,0.94755859,0.794,0.8342276,0.753,0.79304001,0.736,0.84446284,0.813,0.83875559,0.821,0.83255767,0.74,0.90793877,0.705,0.83506604,0.728,0.90295525,0.764,0.87059129,0.873,0.89552664,0.824,0.71838758,0.836,0.89990917,0.633,0.71033959,0.79,0.75550945,0.81,0.86376296,0.73,0.855758,0.709,0.76781014,0.775,0.82229478
"82",1,1,4,2,2,11422,"18-34","male",0.719,0.75913931,0.665,0.73259954,0.651,0.86047883,0.625,0.76483345,0.699,0.79325068,0.706,0.81686274,0.784,0.9016682,NA,0.92136675,0.762,0.75390208,0.692,0.70205203,0.698,0.78194197,0.741,0.7739257,0.801,0.76142548,0.7,0.85533012,0.621,0.7551475,0.684,0.86040231,0.692,0.80563115,0.855,0.86558591,0.788,0.65007308,0.798,0.85740514,0.569,0.57840948,0.732,0.69277809,0.79,0.83481537,0.673,0.80908701,0.63,0.65454789,0.697,0.75913931
"83",1,1,4,2,3,11423,"18-34","male",0.634,0.68657154,0.632,0.68363962,0.638,0.81654277,0.55,0.68222659,0.63,0.73230703,0.659,0.74697541,0.732,0.86419663,NA,0.88709411,0.728,0.68291844,0.64,0.62228263,0.661,0.72550883,0.622,0.71277002,0.774,0.67499079,0.647,0.80708925,0.486,0.69036595,0.619,0.82152335,0.669,0.75055659,0.844,0.82809473,0.739,0.58199233,0.777,0.81538199,0.45,0.46865003,0.694,0.63307665,0.736,0.80343556,0.597,0.75983412,0.543,0.52451177,0.671,0.68657154
"84",1,1,4,2,4,11424,"18-34","male",0.447,0.46174684,0.57,0.64329543,0.582,0.71911464,0.339,0.45965947,0.533,0.64041236,0.516,0.54455712,0.57,0.66950139,NA,0.80029686,0.556,0.52117629,0.407,0.43524963,0.504,0.60413686,0.383,0.55216913,0.621,0.49972984,0.479,0.70461288,0.366,0.61506662,0.41,0.7504657,0.534,0.67464072,0.765,0.72453132,0.612,0.46196903,0.726,0.72644748,0.293,0.28533628,0.557,0.50891454,0.649,0.72864521,0.401,0.61921892,0.297,0.27124298,0.49,0.46174684
"85",1,1,4,2,5,11425,"18-34","male",0.369,0.27796759,0.546,0.61200545,0.547,0.63751013,0.274,0.27776245,0.49,0.56641269,0.439,0.38025356,0.458,0.51082148,NA,0.72436316,0.403,0.38760355,0.314,0.28450335,0.466,0.50391782,0.195,0.41646842,0.563,0.36244771,0.4,0.616219,0.296,0.55575889,0.406,0.69083848,0.464,0.61580561,0.641,0.63548586,0.54,0.36870325,0.618,0.65118912,0.212,0.13898748,0.495,0.40905455,0.546,0.66611693,0.359,0.50504196,0.239,0.07440715,0.486,0.27796759
"86",1,1,4,3,1,11431,"18-34","male",0.75,0.63300303,0.715,0.66820926,0.673,0.78170476,0.669,0.69551735,0.668,0.71032788,0.764,0.66853013,0.762,0.76842568,NA,0.84851003,0.757,0.68839921,0.695,0.61861009,0.691,0.71996764,0.767,0.70487488,0.796,0.60351479,0.71,0.79484988,0.586,0.69545828,0.687,0.80173253,0.738,0.73670489,0.853,0.76925521,0.764,0.49695526,0.812,0.7861681,0.562,0.45962737,0.78,0.56988193,0.726,0.75962581,0.687,0.73018295,0.609,0.44675401,0.754,0.63300303
"87",1,1,4,3,2,11432,"18-34","male",0.709,0.60473088,0.637,0.63879711,0.64,0.76499049,0.599,0.64138616,0.619,0.67134539,0.683,0.64733224,0.732,0.77430175,NA,0.83693152,0.725,0.64264715,0.634,0.57450824,0.654,0.68833833,0.695,0.67237345,0.776,0.56239091,0.67,0.76314197,0.502,0.64796519,0.643,0.7791354,0.666,0.70206406,0.835,0.759862,0.728,0.48331216,0.774,0.76315856,0.498,0.39160929,0.722,0.5563627,0.706,0.75401059,0.63,0.70950312,0.536,0.37847119,0.676,0.60473088
"88",1,1,4,3,3,11433,"18-34","male",0.624,0.52833585,0.604,0.60821229,0.627,0.72187227,0.524,0.55635347,0.55,0.62173022,0.636,0.5713784,0.68,0.72269632,NA,0.79474514,0.691,0.58047637,0.582,0.50082144,0.616,0.64393036,0.576,0.61560512,0.749,0.49225808,0.617,0.70943575,0.367,0.60346621,0.578,0.74314914,0.643,0.65644541,0.824,0.71881523,0.679,0.43769953,0.753,0.72137593,0.379,0.30077919,0.684,0.51179998,0.652,0.73018832,0.554,0.65930169,0.456,0.27346717,0.65,0.52833585
"89",1,1,4,3,4,11434,"18-34","male",0.437,0.35239114,0.542,0.57688054,0.571,0.64081951,0.313,0.37702846,0.453,0.54839034,0.493,0.41891031,0.518,0.57801272,NA,0.71416531,0.519,0.44856527,0.35,0.35730187,0.459,0.54177428,0.337,0.47404908,0.596,0.36904169,0.449,0.61318957,0.247,0.54370839,0.369,0.68042765,0.508,0.60249434,0.745,0.62559491,0.552,0.35315114,0.702,0.64208595,0.222,0.15976379,0.547,0.42010686,0.565,0.66791396,0.358,0.54989469,0.216,0.09861188,0.469,0.35239114
"90",1,1,4,3,5,11435,"18-34","male",0.359,0.19884408,0.519,0.54901173,0.536,0.56591739,0.248,0.22067377,0.41,0.48191668,0.416,0.28854943,0.406,0.45496607,NA,0.63580371,0.366,0.32860311,0.257,0.23603952,0.422,0.44572462,0.149,0.33932638,0.538,0.26378731,0.37,0.52139311,0.177,0.48902039,0.365,0.62115195,0.438,0.55961937,0.621,0.53527229,0.48,0.27216333,0.594,0.56665257,0.141,0.03934476,0.485,0.34007299,0.462,0.60785432,0.316,0.45206303,0.164,-0.0473921,0.465,0.19884408
"91",1,1,4,4,1,11441,"18-34","male",0.445,0.3411243,0.659,0.5746942,0.56,0.65109392,0.401,0.43956853,0.554,0.57782003,0.62,0.39143333,0.467,0.49954427,NA,0.69502541,0.562,0.46966132,0.44,0.42628163,0.515,0.57281222,0.48,0.5045444,0.579,0.39833798,0.495,0.60453519,0.457,0.61874361,0.422,0.64809585,0.586,0.60924326,0.642,0.51021441,0.611,0.33119387,0.733,0.59491014,0.38,0.23564871,0.64,0.40006159,0.543,0.64938282,0.428,0.53521592,0.275,0.20312912,0.562,0.3411243
"92",1,1,4,4,2,11442,"18-34","male",0.404,0.32673787,0.581,0.55425583,0.527,0.64211847,0.331,0.40056309,0.505,0.55012235,0.539,0.38350862,0.437,0.51371967,NA,0.69160819,0.53,0.43955263,0.379,0.39431153,0.477,0.55098762,0.408,0.48352719,0.559,0.37143787,0.455,0.58485554,0.373,0.58147635,0.378,0.63514631,0.514,0.58484904,0.624,0.51292832,0.575,0.33795118,0.695,0.58302237,0.316,0.18575968,0.582,0.39566655,0.523,0.64942907,0.371,0.52818087,0.209,0.15412302,0.484,0.32673787
"93",1,1,4,4,3,11443,"18-34","male",0.319,0.25445463,0.548,0.52330006,0.514,0.60096063,0.256,0.31861639,0.436,0.50096626,0.492,0.31918532,0.385,0.46949782,NA,0.646403,0.496,0.37802396,0.327,0.33122048,0.439,0.4997946,0.289,0.41608723,0.533,0.31084819,0.402,0.52435708,0.238,0.53682481,0.313,0.59363745,0.491,0.5468132,0.613,0.46004404,0.526,0.29860702,0.674,0.53349054,0.197,0.10465662,0.544,0.35635435,0.469,0.62099438,0.295,0.48090208,0.135,0.06933558,0.458,0.25445463
"94",1,1,4,4,4,11444,"18-34","male",0.132,0.13924836,0.486,0.49333352,0.458,0.53693934,0.045,0.19192036,0.339,0.4364129,0.349,0.23440061,0.223,0.39523014,NA,0.57337084,0.324,0.29104203,0.094,0.24551851,0.3,0.40104053,0.05,0.28005388,0.379,0.22946784,0.234,0.43338508,0.118,0.47546702,0.104,0.53324854,0.356,0.51924704,0.534,0.37007126,0.399,0.22643438,0.623,0.45706343,0.039,0.00923218,0.407,0.29817496,0.382,0.5620406,0.099,0.40283483,-0.098,-0.03632835,0.277,0.13924836
"95",1,1,4,4,5,11445,"18-34","male",0.054,0.0357096,0.462,0.46760045,0.423,0.47714024,-0.02,0.07812484,0.296,0.37773654,0.272,0.162325,0.111,0.33060926,NA,0.50313814,0.171,0.21416471,0.001,0.17254259,0.262,0.30513334,-0.138,0.14696744,0.321,0.15847346,0.155,0.34734971,0.048,0.41873073,0.1,0.4763752,0.286,0.5004516,0.41,0.28273527,0.327,0.15476374,0.515,0.38436896,-0.042,-0.07172612,0.344,0.24625357,0.279,0.5037356,0.057,0.33080479,-0.144,-0.12515595,0.273,0.0357096
