"","MO","SC","UA","PD","AD","State","Age","Sex","UK","UKCopula","Japan","JapanCopula","SouthKorea","SouthKoreaCopula","Netherlands","NetherlandsCopula","China","ChinaCopula","Spain","SpainCopula","Germany","GermanyCopula"
"443",3,2,2,1,2,"32212","18-34","female",0.125,0.494887527162305,0.269,0.485393924509438,0.342,0.554329392754146,0.296,0.433848679163619,0.428,0.383723531230784,-0.012,0.471000307024335,0.262,0.582708529027848
"444",3,2,2,1,3,"32213","18-34","female",-0.04,0.273069617707556,0.22,0.352399709572608,0.227,0.408346132684668,0.095,0.1388995452366,0.309,0.159743002548876,-0.094,0.22290826233085,0.197,0.304822156082336
"445",3,2,2,2,1,"32221","18-34","female",0.073,0.538860271236878,0.252,0.52853934812396,0.348,0.566954862973195,0.334,0.49128725219726,0.422,0.408012782860588,-0.039,0.524566506585714,0.15,0.585211140914046
"446",3,2,2,2,2,"32222","18-34","female",0.002,0.445960500703717,0.189,0.45498479640898,0.305,0.523259637314081,0.21,0.367045914859506,0.336,0.318927139561024,-0.101,0.42530856995784,0.15,0.503146704731933
"447",3,2,2,2,3,"32223","18-34","female",-0.163,0.226862202865523,0.14,0.330496148582698,0.19,0.382368565531059,0.009,0.0716913562023917,0.217,0.10943702340544,-0.183,0.183596094889953,0.085,0.224484471118917
"448",3,2,2,3,1,"32231","18-34","female",-0.19,0.230532457776959,0.138,0.353720359131224,0.234,0.344995960251834,0.091,0.130310384151069,0.278,0.109476887587927,-0.211,0.213952704761373,-0.053,0.1547529387376
"449",3,2,2,3,2,"32232","18-34","female",-0.261,0.134899426488776,0.075,0.284318288601977,0.191,0.308902950408913,-0.033,0.0010178458239385,0.192,0.0259202551488148,-0.273,0.113396203627461,-0.053,0.0698477023540077
"450",3,2,2,3,3,"32233","18-34","female",-0.426,-0.016520047887492,0.026,0.199324296111715,0.076,0.226779406029656,-0.234,-0.217328841040753,0.073,-0.106826315426875,-0.355,-0.0698705307018013,-0.118,-0.14660178322355
"451",3,2,3,1,1,"32311","18-34","female",0.138,0.358919025361844,0.243,0.39794517195919,0.228,0.394827020437565,0.395,0.323227867115722,0.395,0.197953409608308,-0.074,0.34033137319479,0.262,0.404580357004303
"452",3,2,3,1,2,"32312","18-34","female",0.067,0.270669771818419,0.18,0.3339755649255,0.185,0.36892698307352,0.271,0.200723663835757,0.309,0.121494979929933,-0.136,0.247355168317756,0.262,0.333169357776651
"453",3,2,3,1,3,"32313","18-34","female",-0.098,0.120178148739219,0.131,0.247942953135719,0.07,0.275454923341179,0.07,-0.0147589655180506,0.19,-0.0100280079639296,-0.218,0.0641207621124085,0.197,0.104721231318563
"454",3,2,3,2,1,"32321","18-34","female",0.015,0.305743501127309,0.163,0.37763867125542,0.191,0.376577827016139,0.309,0.243716313358726,0.303,0.146096698418832,-0.163,0.297397615365556,0.15,0.327661266530246
"455",3,2,3,2,2,"32322","18-34","female",-0.056,0.207504677694853,0.1,0.307114869214041,0.148,0.339950815604574,0.185,0.11144030566733,0.217,0.060512713037233,-0.225,0.193824767625373,0.15,0.23978688957508
"456",3,2,3,2,3,"32323","18-34","female",-0.221,0.0710543178725325,0.051,0.230982165832202,0.033,0.265336757395047,-0.016,-0.0909516660163662,0.098,-0.0578469587164231,-0.307,0.0274779527815134,0.085,0.0407166972253677
"457",3,2,3,3,1,"32331","18-34","female",-0.248,0.127873690344775,0.049,0.277659941188049,0.077,0.243315993550293,0.066,0.0351692224753692,0.159,0.00314113127215618,-0.335,0.0985555049935108,-0.053,-0.000286115413543479
"458",3,2,3,3,2,"32332","18-34","female",-0.319,0.0387723494749111,-0.014,0.216538741166391,0.034,0.219876407764776,-0.058,-0.0913075371955066,0.073,-0.0727337787573974,-0.397,0.00877712644716041,-0.053,-0.0687885351480638
"459",3,2,3,3,3,"32333","18-34","female",-0.484,-0.103875901587888,-0.063,0.128815205884195,-0.081,0.12610988909168,-0.259,-0.292672741844179,-0.046,-0.199381625970813,-0.479,-0.175368745450061,-0.118,-0.297249747382455
"460",3,3,1,1,1,"33111","18-34","female",0.122,0.377261445145618,0.328,0.442989452293412,0.346,0.410459798432121,0.382,0.360737839563192,0.485,0.257653328708225,-0.054,0.333991492854561,0.175,0.351634200337567
"461",3,3,1,1,2,"33112","18-34","female",0.051,0.289423044415399,0.265,0.377459606822606,0.303,0.381920468854285,0.258,0.23684941692466,0.399,0.177046258306557,-0.116,0.239976131594945,0.175,0.285268023517401
"462",3,3,1,1,3,"33113","18-34","female",-0.114,0.103220352553534,0.216,0.259669682842419,0.188,0.253933825199979,0.057,-0.00971372232089968,0.28,0.00309143535278751,-0.198,0.0168884365082885,0.11,0.00671540653454733
"463",3,3,1,2,1,"33121","18-34","female",-0.001,0.36048633166487,0.248,0.440438097013536,0.309,0.422601198408621,0.296,0.316624914742668,0.393,0.229334000085576,-0.143,0.324167048188813,0.063,0.342643244967531
"464",3,3,1,2,2,"33122","18-34","female",-0.072,0.270667067719523,0.185,0.376272626359986,0.266,0.394950190482966,0.172,0.190669660358716,0.307,0.14918104526176,-0.205,0.229913192658261,0.063,0.270200130557985
"465",3,3,1,2,3,"33123","18-34","female",-0.237,0.105202624886624,0.136,0.27635968488959,0.151,0.288438071880486,-0.029,-0.0360607557184645,0.188,0.00106901661739393,-0.287,0.0298970165194589,-0.002,0.0227847882291098
"466",3,3,1,3,1,"33131","18-34","female",-0.264,0.12778837679112,0.134,0.28770865417406,0.195,0.235261706248125,0.053,0.0689298352412751,0.249,0.0267200340975377,-0.315,0.0550678550964758,-0.14,-0.0775688211467318
"467",3,3,1,3,2,"33132","18-34","female",-0.335,0.043124834505939,0.071,0.23314608701688,0.152,0.213911761039874,-0.071,-0.0553974188780589,0.163,-0.0437922138759585,-0.377,-0.0309700702657615,-0.14,-0.143649668977218
"468",3,3,1,3,3,"33133","18-34","female",-0.5,-0.0916483959661687,0.022,0.144559764187928,0.037,0.125090730868901,-0.272,-0.245100218333468,0.044,-0.166401690500557,-0.459,-0.207751642493344,-0.205,-0.361621986778907
"469",3,3,2,1,1,"33211","18-34","female",0.086,0.356009038828147,0.284,0.399869615717009,0.295,0.409873199293377,0.35,0.322801943214001,0.411,0.199083166530441,-0.125,0.327401437703353,0.175,0.388096363904226
"470",3,3,2,1,2,"33212","18-34","female",0.015,0.270669301980675,0.221,0.337595260381597,0.252,0.38627817791319,0.226,0.201775075495121,0.325,0.124302591477994,-0.187,0.237273924007911,0.175,0.322636836469535
"471",3,3,2,1,3,"33213","18-34","female",-0.15,0.107373970923611,0.172,0.242117374989354,0.137,0.280778699643201,0.025,-0.0233949644977216,0.206,-0.0207013615719937,-0.269,0.0406836282418359,0.11,0.0745128277024876
"472",3,3,2,2,1,"33221","18-34","female",-0.037,0.312211754887388,0.204,0.384905367897536,0.258,0.399359201787393,0.264,0.250321035377938,0.319,0.154282594916777,-0.214,0.293496972184768,0.063,0.327113470003199
"473",3,3,2,2,2,"33222","18-34","female",-0.108,0.215462700828132,0.141,0.314895941245341,0.215,0.363215037911814,0.14,0.11934699959256,0.233,0.0692825312633564,-0.276,0.191448032592049,0.063,0.241616890954031
"474",3,3,2,2,3,"33223","18-34","female",-0.273,0.0663881534488247,0.092,0.230898289918208,0.1,0.278831787747637,-0.061,-0.0957971351463094,0.114,-0.0621613364636625,-0.358,0.012119752743783,-0.002,0.0269602300864306
"475",3,3,2,3,1,"33231","18-34","female",-0.3,0.114307239387581,0.09,0.270055684940669,0.144,0.248070374043893,0.021,0.0275309458869279,0.175,-0.00905255006254542,-0.386,0.0731578853217873,-0.14,-0.0315777845839048
"476",3,3,2,3,2,"33232","18-34","female",-0.371,0.0279065273710385,0.027,0.211716753927967,0.101,0.227984531423162,-0.103,-0.0991169526940533,0.089,-0.082846898000838,-0.448,-0.0134798321194408,-0.14,-0.0935533800990922
"477",3,3,2,3,3,"33233","18-34","female",-0.536,-0.117068108109882,-0.022,0.120351366082228,-0.014,0.129329880175181,-0.304,-0.297100804609108,-0.03,-0.211277058639861,-0.53,-0.200994440898188,-0.205,-0.331418514065662
"478",3,3,3,1,1,"33311","18-34","female",0.028,0.189835500025061,0.195,0.284184923563024,0.138,0.234368837577894,0.325,0.169696172282325,0.292,0.0359060550528613,-0.249,0.160735089956029,0.175,0.124113284263996
"479",3,3,3,1,2,"33312","18-34","female",-0.043,0.111150369404431,0.132,0.230089765801219,0.095,0.218468120015594,0.201,0.0538474440377813,0.206,-0.0300857290851904,-0.311,0.0769117630986475,0.175,0.0666377495446215
"480",3,3,3,1,3,"33313","18-34","female",-0.208,-0.0317598969336166,0.083,0.141582891285496,-0.02,0.121820173039682,0,-0.147848372546051,0.087,-0.158728897552221,-0.393,-0.102135971592702,0.11,-0.163405829291509
"481",3,3,3,2,1,"33321","18-34","female",-0.095,0.195871593736435,0.115,0.300888522830316,0.101,0.275305262381315,0.239,0.146667121274714,0.2,0.0381658700327041,-0.338,0.174203454035343,0.063,0.148138258338239
"482",3,3,3,2,2,"33322","18-34","female",-0.166,0.113739296547635,0.052,0.244122515862482,0.058,0.259616528028079,0.115,0.025408816179481,0.114,-0.032584277622651,-0.4,0.0885350000486694,0.063,0.0900989184051599
"483",3,3,3,2,3,"33323","18-34","female",-0.331,-0.0369648599843365,0.003,0.151428264729612,-0.057,0.154269278424054,-0.086,-0.180713988994278,-0.005,-0.164650467864632,-0.482,-0.0988259185897231,-0.002,-0.152838769526995
"484",3,3,3,3,1,"33331","18-34","female",-0.358,0.000954845565664605,0.001,0.172683287624264,-0.013,0.109687908374927,-0.004,-0.0586879370699575,0.056,-0.128156631809309,-0.51,-0.0580966293141923,-0.14,-0.236511533963063
"485",3,3,3,3,2,"33332","18-34","female",-0.429,-0.088757844685345,-0.062,0.114257552916483,-0.056,0.0840910076920276,-0.128,-0.187273052326284,-0.03,-0.202526703661733,-0.572,-0.150792899995328,-0.14,-0.311178161532207
"486",3,3,3,3,3,"33333","18-34","female",-0.594,-0.211912201125764,-0.111,0.0342031745806041,-0.171,0.00387375559681665,-0.329,-0.366461513255055,-0.149,-0.315911945543063,-0.654,-0.313812363000729,-0.205,-0.51214842461485
"487",1,1,1,1,1,"11111","35-44","male",1,0.982185835915055,1,0.971152987550358,1,0.969895677553169,1,0.973513722200547,1,0.985506138932435,1,0.980070024549286,1,0.988797607029243
"488",1,1,1,1,2,"11112","35-44","male",0.848,0.901015626803838,0.785,0.848682096584601,0.907,0.86363489862064,0.805,0.853385158153325,0.875,0.918137352375906,0.914,0.890105182208591,0.999,0.940951246513318
"489",1,1,1,1,3,"11113","35-44","male",0.414,0.722541728302035,0.736,0.746563271090469,0.742,0.717994574626802,0.37,0.586607278775998,0.734,0.760838914437145,0.541,0.693800266415307,0.611,0.718651427520624
"490",1,1,1,2,1,"11121","35-44","male",0.796,0.906715571565707,0.768,0.870516384071411,0.913,0.856236818122386,0.843,0.867234763507754,0.869,0.911860721151497,0.887,0.890785399157347,0.887,0.923506675927379
"491",1,1,1,2,2,"11122","35-44","male",0.725,0.827706549137814,0.705,0.787493866481574,0.87,0.808361136699931,0.719,0.773107028945919,0.783,0.839250657424935,0.825,0.802377721296677,0.887,0.870835373745981
"492",1,1,1,2,3,"11123","35-44","male",0.291,0.645097914977231,0.656,0.687858982894566,0.705,0.668902910964009,0.284,0.513378508966809,0.642,0.680939937268621,0.452,0.607248468188218,0.499,0.651189798179001
"493",1,1,1,3,1,"11131","35-44","male",0.264,0.916843842613514,0.654,0.889962660346831,0.749,0.875504500156017,0.366,0.881028892070302,0.703,0.916786867751307,0.424,0.904302867013315,0.361,0.922296700413954
"494",1,1,1,3,2,"11132","35-44","male",0.193,0.80895829626243,0.591,0.77586048797702,0.706,0.793362365819476,0.242,0.749149098996786,0.617,0.812064763742945,0.362,0.785311699450652,0.361,0.836547265908147
"495",1,1,1,3,3,"11133","35-44","male",0.028,0.579878171200039,0.542,0.64480783823038,0.591,0.625685649860196,0.041,0.430780173731961,0.498,0.600819126408381,0.28,0.542446283189653,0.296,0.545146817454854
"496",1,1,2,1,1,"11211","35-44","male",0.883,0.915885409499355,0.804,0.875503129912962,0.899,0.882528922050328,0.897,0.892563173583028,0.887,0.921584002736495,0.905,0.907263015339124,0.999,0.942882607329943
"497",1,1,2,1,2,"11212","35-44","male",0.812,0.828100169597002,0.741,0.773788369709838,0.856,0.812895356435881,0.773,0.780634107597357,0.801,0.838957356807064,0.843,0.809611379917011,0.999,0.882534416731181
"498",1,1,2,1,3,"11213","35-44","male",0.378,0.641215470933946,0.692,0.668065651920689,0.691,0.667873770205907,0.338,0.517671354438938,0.66,0.677449986820176,0.47,0.610527086187481,0.611,0.66123327685663
"499",1,1,2,2,1,"11221","35-44","male",0.76,0.830432074802767,0.724,0.783834561828287,0.862,0.800845177986838,0.811,0.796576733673858,0.795,0.82240674264398,0.816,0.81089135837947,0.887,0.862569127110309
"500",1,1,2,2,2,"11222","35-44","male",0.689,0.749679798373059,0.661,0.705817451009613,0.819,0.758664809755255,0.687,0.698243005348597,0.709,0.742378531466904,0.754,0.721325777381867,0.887,0.80213627285284
"501",1,1,2,2,3,"11223","35-44","male",0.255,0.572433119233276,0.612,0.611005962844305,0.654,0.622796302737004,0.252,0.444660709550227,0.568,0.588982897992062,0.381,0.533708228610835,0.499,0.585242130909103
"502",1,1,2,3,1,"11231","35-44","male",0.228,0.739547953463608,0.61,0.721805909116808,0.698,0.722844760427417,0.334,0.678399690941944,0.629,0.708330915703438,0.353,0.72855893205584,0.361,0.725568724079589
"503",1,1,2,3,2,"11232","35-44","male",0.157,0.630077247247392,0.547,0.630600775998939,0.655,0.658124491449239,0.21,0.537026919527174,0.543,0.599056049539904,0.291,0.614718199845825,0.361,0.6205581111586
"504",1,1,2,3,3,"11233","35-44","male",-0.008,0.402453398153445,0.498,0.507363692561391,0.54,0.505908513311974,0.009,0.213467627606982,0.424,0.396168573826326,0.209,0.379427786567277,0.296,0.319572753720454
"505",1,1,3,1,1,"11311","35-44","male",0.556,0.953159671466901,0.715,0.928557178214696,0.692,0.928648480167699,0.638,0.935658243559728,0.746,0.957316969276558,0.49,0.948788314932303,0.676,0.967945426748556
"506",1,1,3,1,2,"11312","35-44","male",0.485,0.854098943824342,0.652,0.802479762887752,0.649,0.827629142370525,0.514,0.802752904642032,0.66,0.863928818678813,0.428,0.840977963987861,0.676,0.899771916062533
"507",1,1,3,1,3,"11313","35-44","male",0.32,0.588291742271598,0.603,0.627806151979165,0.534,0.620603337039087,0.313,0.444874948291402,0.541,0.596735119616682,0.346,0.562722226356405,0.611,0.585048206858245
"508",1,1,3,2,1,"11321","35-44","male",0.433,0.842160153467977,0.635,0.801513921279378,0.655,0.804019797341757,0.552,0.800029789775162,0.654,0.832997270112957,0.401,0.827408010724837,0.564,0.865936295496852
"509",1,1,3,2,2,"11322","35-44","male",0.362,0.72817565480691,0.572,0.694726072501924,0.612,0.733172434368911,0.428,0.661912886832617,0.568,0.711840293911012,0.339,0.707927765050171,0.564,0.770495401218925
"510",1,1,3,2,3,"11323","35-44","male",0.197,0.471652688087647,0.523,0.537371989982421,0.497,0.544274592034813,0.227,0.309269858812646,0.449,0.454311879747655,0.257,0.446764915553848,0.499,0.452234860141489
"511",1,1,3,3,1,"11331","35-44","male",0.17,0.478294333150476,0.521,0.548687854670758,0.541,0.497237000269802,0.309,0.358156659918934,0.51,0.434466755705713,0.229,0.48219933030176,0.361,0.356502811083774
"512",1,1,3,3,2,"11332","35-44","male",0.099,0.359134885257058,0.458,0.458817167296182,0.498,0.438267177800589,0.185,0.201326724552494,0.424,0.32158102780671,0.167,0.359076381706169,0.361,0.241383928101749
"513",1,1,3,3,3,"11333","35-44","male",-0.066,0.180259305003685,0.409,0.356183158282152,0.383,0.332224592174852,-0.016,-0.0478819835689136,0.305,0.162432146479391,0.085,0.14779904165159,0.296,-0.0237416208635872
"514",1,2,1,1,1,"12111","35-44","male",0.815,0.928313462616819,0.794,0.897046989216146,0.904,0.897554006725678,0.847,0.9083915796629,0.856,0.933361320383447,0.842,0.920467157460689,0.912,0.949735905130112
"515",1,2,1,1,2,"12112","35-44","male",0.744,0.837032453870142,0.731,0.788338722971171,0.861,0.817779230316112,0.723,0.791199240325618,0.77,0.847959247651763,0.78,0.819279481007347,0.912,0.887009519990736
"516",1,2,1,1,3,"12113","35-44","male",0.31,0.644330809189964,0.682,0.678595901591755,0.696,0.668748065138941,0.288,0.52298124688841,0.629,0.679147264237029,0.407,0.614194191639023,0.524,0.659653047163463
"517",1,2,1,2,1,"12121","35-44","male",0.692,0.832849787670827,0.714,0.794814207265488,0.867,0.801046268806072,0.761,0.801836493303018,0.764,0.825118249645139,0.753,0.813698390045029,0.8,0.860978062071326
"518",1,2,1,2,2,"12122","35-44","male",0.621,0.747377989746976,0.651,0.713146667885051,0.824,0.755591030946968,0.637,0.700255116237322,0.678,0.739661340744975,0.691,0.719707127230026,0.8,0.79638509923121
"519",1,2,1,2,3,"12123","35-44","male",0.187,0.563520444058576,0.602,0.61396043349157,0.659,0.616540342650508,0.202,0.441149978733885,0.537,0.577389069745859,0.318,0.525955351497012,0.412,0.572187282400454
"520",1,2,1,3,1,"12131","35-44","male",0.16,0.713998898925208,0.6,0.717749565178337,0.703,0.704915188233929,0.284,0.656141535634471,0.598,0.681977029351749,0.29,0.705793043203003,0.274,0.688445215118889
"521",1,2,1,3,2,"12132","35-44","male",0.089,0.587258221549493,0.537,0.617483643676305,0.66,0.630444710243882,0.16,0.496534009327088,0.512,0.55425754900227,0.228,0.575400258346833,0.274,0.560838834350178
"522",1,2,1,3,3,"12133","35-44","male",-0.076,0.343920696283252,0.488,0.485342530107015,0.545,0.477149863198207,-0.041,0.158386162336268,0.393,0.331662529793695,0.146,0.319426210177207,0.209,0.232133001063988
"523",1,2,2,1,1,"12211","35-44","male",0.779,0.823601302520357,0.75,0.770680583757808,0.853,0.798604176631589,0.815,0.801682033267522,0.782,0.816155845562687,0.771,0.814726113508534,0.912,0.871381316035883
"524",1,2,2,1,2,"12212","35-44","male",0.708,0.741043183530112,0.687,0.691008948868349,0.81,0.751340808782223,0.691,0.697177606033399,0.696,0.731648868049245,0.709,0.724800434270173,0.912,0.808535699322412
"525",1,2,2,1,3,"12213","35-44","male",0.274,0.557667345037799,0.638,0.589434608605785,0.645,0.610653581133068,0.256,0.435085851215284,0.555,0.563751577219868,0.336,0.532609719191469,0.524,0.585246259903298
"526",1,2,2,2,1,"12221","35-44","male",0.656,0.761219470358643,0.67,0.718869400825244,0.816,0.75070918709347,0.729,0.730459121648256,0.69,0.729724821743277,0.682,0.748447852730966,0.8,0.7980825641854
